t_frame_ns,t_detect_ns,t_predict_ns,t_cmd_ns,had_meas,had_hint
321092539511300,321092631869500,321092632075500,321092632075500,0,0
321092650321600,321092743719100,321092743908400,321092743908400,0,0
321092761430700,321092854166200,321092854357500,321092854357500,0,0
321092872845500,321092981132000,321092981465500,321092981465500,0,0
321092997538000,321093094046400,321093094238000,321093094238000,0,0
321093108886500,321093204253400,321093204445500,321093204445500,0,0
321093226430000,321093330695400,321093330902800,321093330902800,0,0
321093351446600,321093456971900,321093457181200,321093457181200,0,0
321093483321400,321093583063200,321093583276400,321093583276400,0,0
321093608295700,321093707469700,321093707700900,321093707700900,0,0
321093733307900,321093835067000,321093835257300,321093835257300,0,0
321093858605100,321093961048500,321093961238400,321093961238400,0,0
321093983567500,321094087286600,321094087473400,321094087473400,0,0
321094108771200,321094213366500,321094213555100,321094213555100,0,0
321094226666200,321094323568800,321094323758400,321094323758400,0,0
321094337906300,321094433315200,321094433505800,321094433505800,0,0
321094448934000,321094543300400,321094543491600,321094543491600,0,0
321094560060200,321094653520600,321094653711700,321094653711700,0,0
321094664199100,321094763574700,321094763792400,321094763792400,0,0
321094775277600,321094875203500,321094875395800,321094875395800,0,0
321094900587100,321095002962400,321095003153600,321095003153600,0,0
321095025271700,321095128692700,321095128883700,321095128883700,0,0
321095150050700,321095254843900,321095255030500,321095255030500,0,0
321095275346100,321095380773300,321095381077800,321095381077800,0,0
321095399930100,321095507413100,321095507671600,321095507671600,0,0
321095525070700,321095617267000,321095617510000,321095617510000,0,0
321095636093400,321095743649000,321095743844300,321095743844300,0,0
321095761115400,321095855771100,321095855990300,321095855990300,0,0
321095872555400,321095967880900,321095968071800,321095968071800,0,0
321095983739600,321096080244500,321096080437500,321096080437500,0,0
321096108707300,321096206618400,321096206832400,321096206832400,0,0
321096233411400,321096332569800,321096332864200,321096332864200,0,0
321096358398300,321096461800700,321096461999300,321096461999300,0,0
321096483317700,321096587735600,321096587926500,321096587926500,0,0
321096608365900,321096714199300,321096714417600,321096714417600,0,0
321096733581700,321096840551100,321096840786100,321096840786100,0,0
321096858778800,321096950207100,321096950471600,321096950471600,0,0
321096970013300,321097076686800,321097076884800,321097076884800,0,0
321097094921600,321097186996200,321097187208000,321097187208000,0,0
321097205597700,321097296984900,321097297172800,321097297172800,0,0
321097316647600,321097423032400,321097423254800,321097423254800,0,0
321097441966900,321097549183600,321097549373400,321097549373400,0,0
321097566707300,321097659394000,321097659707900,321097659707900,0,0
321097678019100,321097768868100,321097769069200,321097769069200,0,0
321097782267500,321097879179400,321097879365400,321097879365400,0,0
321097893416900,321097989347000,321097989538300,321097989538300,0,0
321098004584000,321098099500900,321098099688600,321098099688600,0,0
321098122752500,321098225055200,321098225247000,321098225247000,0,0
321098247235500,321098351399200,321098351589300,321098351589300,0,0
321098372204600,321098479211500,321098479407300,321098479407300,0,0
321098497517500,321098591188500,321098591374600,321098591374600,0,0
321098608727600,321098722184500,321098722537400,321098722537400,0,0
321098748069300,321098884523500,321098884850100,321098884850100,0,0
321098900839600,321099030830500,321099031102700,321099031102700,0,0
321099046310000,321099142247700,321099142460300,321099142460300,0,0
321099171157400,321099268307600,321099268497300,321099268497300,0,0
321099295818400,321099394539600,321099394771900,321099394771900,0,0
321099421070300,321099520950300,321099521142200,321099521142200,0,0
321099539151900,321099634621400,321099634812600,321099634812600,0,0
321099650277900,321099743242000,321099743489500,321099743489500,0,0
321099761510600,321099853324800,321099853584100,321099853584100,0,0
321099865522800,321099963250400,321099963440100,321099963440100,0,0
321099976706900,321100073525500,321100073715200,321100073715200,0,0
321100101867500,321100199953900,321100200197200,321100200197200,0,0
321100226943300,321100330815500,321100331006400,321100331006400,0,0
321100351511700,321100460511100,321100460750900,321100460750900,0,0
321100476790000,321100574756500,321100574956400,321100574956400,0,0
321100601427800,321100702873700,321100703061300,321100703061300,0,0
321100726431800,321100829095400,321100829300600,321100829300600,0,0
321100851288400,321100956621700,321100956853900,321100956853900,0,0
321100976598400,321101084807600,321101084998000,321101084998000,0,0
321101101374200,321101196667600,321101196864000,321101196864000,0,0
321101206253700,321101310769300,321101310982100,321101310982100,0,0
321101330746800,321101438812100,321101439002100,321101439002100,0,0
321101455898500,321101550800200,321101550985600,321101550985600,0,0
321101567103600,321101665210300,321101665401600,321101665401600,0,0
321101691698300,321101790912900,321101791130200,321101791130200,0,0
321101810075900,321101916455000,321101916804100,321101916804100,0,0
321101941783900,321102044201100,321102044388200,321102044388200,0,0
321102066902000,321102169972400,321102170161600,321102170161600,0,0
321102191943000,321102295804900,321102296022600,321102296022600,0,0
321102309938200,321102403671500,321102403858500,321102403858500,0,0
321102421302300,321102512203100,321102512394400,321102512394400,0,0
321102531959700,321102638021300,321102638235400,321102638235400,0,0
321102656896600,321102764697900,321102764886100,321102764886100,0,0
321102782046400,321102876597900,321102876838000,321102876838000,0,0
321102893384100,321102988006600,321102988196500,321102988196500,0,0
321102997515800,321103100426100,321103100617400,321103100617400,0,0
321103122350500,321103226652700,321103226843600,321103226843600,0,0
321103247914100,321103352258000,321103352448900,321103352448900,0,0
321103372245000,321103478676600,321103479007500,321103479007500,0,0
321103497492400,321103588336900,321103588525800,321103588525800,0,0
321103608358400,321103714855400,321103715056000,321103715056000,0,0
321103733610600,321103840322300,321103840556200,321103840556200,0,0
321103858556600,321103950095500,321103950337500,321103950337500,0,0
321103969790500,321104076320900,321104076551400,321104076551400,0,0
321104087968700,321104185921800,321104186110100,321104186110100,0,0
321104198945200,321104295759100,321104295950200,321104295950200,0,0
321104310216200,321104405789300,321104405999200,321104405999200,0,0
321104421397400,321104516084600,321104516275100,321104516275100,0,0
321104525216000,321104626394300,321104626588300,321104626588300,0,0
321104636366500,321104734826800,321104735069100,321104735069100,0,0
321104747544000,321104847214600,321104847430700,321104847430700,0,0
321104872174900,321104973210200,321104973402300,321104973402300,0,0
321104997292900,321105101168200,321105101356000,321105101356000,0,0
321105122263300,321105229788400,321105229979700,321105229979700,0,0
321105247905700,321105339108300,321105339360900,321105339360900,0,0
321105351356700,321105447290300,321105447491900,321105447491900,0,0
321105462654700,321105557090000,321105557282500,321105557282500,0,0
321105573866300,321105667639400,321105667908100,321105667908100,0,0
321105685022500,321105775420700,321105775611200,321105775611200,0,0
321105795681700,321105901651800,321105901874300,321105901874300,0,0
321105920688200,321106028367000,321106028554600,321106028554600,0,0
321106045807700,321106139776600,321106139967700,321106139967700,0,0
321106157517800,321106248073700,321106248262100,321106248262100,0,0
321106261023100,321106358152600,321106358341700,321106358341700,0,0
321106372521200,321106468500100,321106468709800,321106468709800,0,0
321106483585900,321106580701900,321106580892500,321106580892500,0,0
321106608297200,321106706894600,321106707128100,321106707128100,0,0
321106733297300,321106833795500,321106834130600,321106834130600,0,0
321106858271000,321106961071900,321106961263400,321106961263400,0,0
321106983223700,321107088898700,321107089109900,321107089109900,0,0
321107108545300,321107215106000,321107215298300,321107215298300,0,0
321107226897300,321107325044900,321107325284700,321107325284700,0,0
321107338067200,321107435048800,321107435255600,321107435255600,0,0
321107448822700,321107545078700,321107545271300,321107545271300,0,0
321107573443500,321107669529300,321107669744700,321107669744700,0,0
321107678015700,321107779331000,321107779520900,321107779520900,0,0
321107789023500,321107889472100,321107889663200,321107889663200,0,0
321107900118600,321107999810800,321108000002700,321108000002700,0,0
321108024923900,321108126065800,321108126259200,321108126259200,0,0
321108150343200,321108251944500,321108252160600,321108252160600,0,0
321108274877500,321108379706300,321108379893000,321108379893000,0,0
321108400128100,321108505650500,321108505916200,321108505916200,0,0
321108525237400,321108629652800,321108629837700,321108629837700,0,0
321108649945900,321108755797000,321108756044200,321108756044200,0,0
321108775150100,321108882088500,321108882280500,321108882280500,0,0
321108900190600,321108992147700,321108992472600,321108992472600,0,0
321109011472100,321109118246100,321109118465800,321109118465800,0,0
321109136641100,321109230318400,321109230506500,321109230506500,0,0
321109247430100,321109340704400,321109341019400,321109341019400,0,0
321109358511200,321109450535200,321109450858600,321109450858600,0,0
321109469898500,321109578484800,321109578675500,321109578675500,0,0
321109587687500,321109687110900,321109687331200,321109687331200,0,0
321109698717900,321109797215700,321109797430000,321109797430000,0,0
321109809857100,321109909774300,321109909991500,321109909991500,0,0
321109934954700,321110037555500,321110037742500,321110037742500,0,0
321110059717600,321110163720000,321110163910900,321110163910900,0,0
321110184644600,321110289499500,321110289685900,321110289685900,0,0
321110309597000,321110415271500,321110415709700,321110415709700,0,0
321110435002100,321110542937100,321110543127500,321110543127500,0,0
321110560260600,321110653067700,321110653252700,321110653252700,0,0
321110671046800,321110762570900,321110762835100,321110762835100,0,0
321110775165400,321110878808900,321110879036900,321110879036900,0,0
321110899938400,321111006956400,321111007278000,321111007278000,0,0
321111025483500,321111118594100,321111118784500,321111118784500,0,0
321111136003900,321111231136500,321111231329000,321111231329000,0,0
321111247192600,321111344943700,321111345132700,321111345132700,0,0
321111358573200,321111457387900,321111457689500,321111457689500,0,0
321111483596900,321111585556000,321111585743700,321111585743700,0,0
321111608520500,321111713536700,321111713724900,321111713724900,0,0
321111733293400,321111841608100,321111841807700,321111841807700,0,0
321111858990600,321111955241700,321111955461500,321111955461500,0,0
321111983330000,321112083427900,321112083622700,321112083622700,0,0
321112101821000,321112195494800,321112195688100,321112195688100,0,0
321112212841900,321112307981200,321112308175200,321112308175200,0,0
321112324046600,321112419663600,321112419867000,321112419867000,0,0
321112434969600,321112530193400,321112530379900,321112530379900,0,0
321112539671600,321112641929100,321112642122600,321112642122600,0,0
321112664174800,321112770166400,321112770363300,321112770363300,0,0
321112789305700,321112896409400,321112896647200,321112896647200,0,0
321112913841800,321113006399900,321113006661500,321113006661500,0,0
321113024905900,321113114104300,321113114295300,321113114295300,0,0
321113135998900,321113240268400,321113240462500,321113240462500,0,0
321113261180900,321113366626300,321113366906500,321113366906500,0,0
321113386524000,321113492694800,321113492916400,321113492916400,0,0
321113511565100,321113602745900,321113602964300,321113602964300,0,0
321113622423800,321113730780900,321113730970500,321113730970500,0,0
321113748487800,321113843314900,321113843500900,321113843500900,0,0
321113858829500,321113953207400,321113953394500,321113953394500,0,0
321113963552000,321114063067100,321114063256400,321114063256400,0,0
321114073982300,321114188216000,321114188434100,321114188434100,0,0
321114249686900,321114389097900,321114389296000,321114389296000,0,0
321114408132400,321114570397600,321114570587800,321114570587800,0,0
321114588041700,321114744357300,321114744549400,321114744549400,0,0
321114767549600,321114946758200,321114946952600,321114946952600,0,0
321115021266100,321115190922700,321115191163300,321115191163300,0,0
321115275029900,321115444790000,321115445113000,321115445113000,0,0
321115462802400,321115619913100,321115620100900,321115620100900,0,0
321115636664500,321115794042300,321115794233500,321115794233500,0,0
321115824007300,321115981807700,321115981997200,321115981997200,0,0
321116004220200,321116156804300,321116156997100,321116156997100,0,0
321116178428800,321116396162300,321116396355000,321116396355000,0,0
321116413777500,321116572915100,321116573107600,321116573107600,0,0
321116587299500,321116745177800,321116745365800,321116745365800,0,0
321116754986500,321116919577600,321116919825400,321116919825400,0,0
321117003826100,321117175012500,321117175203300,321117175203300,0,0
321117191928400,321117349047000,321117349236000,321117349236000,0,0
321117365574000,321117523466500,321117523655500,321117523655500,0,0
321117539138700,321117695285100,321117695476700,321117695476700,0,0
321117706124300,321117868696300,321117868889700,321117868889700,0,0
321117887446200,321118042540900,321118042736900,321118042736900,0,0
321118053118200,321118216320500,321118216526800,321118216526800,0,0
321118239951900,321118473112500,321118473303200,321118473303200,0,0
321118490258400,321118646664900,321118646856500,321118646856500,0,0
321118664054000,321118822441200,321118822632500,321118822632500,0,0
321118902366000,321119059614000,321119059804300,321119059804300,0,0
321119087818300,321119249158800,321119249423800,321119249423800,0,0
321119275057400,321119423092200,321119423424000,321119423424000,0,0
321119442039100,321119598342900,321119598536700,321119598536700,0,0
321119615876800,321119838908500,321119839176200,321119839176200,0,0
321119865774300,321120031024900,321120031220700,321120031220700,0,0
321120052652600,321120205024900,321120205215600,321120205215600,0,0
321120226267500,321120444411800,321120444620900,321120444620900,0,0
321120462729600,321120619157100,321120619349200,321120619349200,0,0
321120636320000,321120794526300,321120794719000,321120794719000,0,0
321120810216200,321121034566500,321121034759100,321121034759100,0,0
321121059838000,321121292795000,321121292987700,321121292987700,0,0
321121309877300,321121467315300,321121467508100,321121467508100,0,0
321121483571500,321121640983200,321121641175100,321121641175100,0,0
321121650073500,321121815294900,321121815512500,321121815512500,0,0
321121837849900,321122004956900,321122005147600,321122005147600,0,0
321122031904500,321122179377300,321122179623000,321122179623000,0,0
321122205550200,321122357477300,321122357668600,321122357668600,0,0
321122372723600,321122532949900,321122533141000,321122533141000,0,0
321122545998300,321122707268700,321122707529400,321122707529400,0,0
321122733506000,321122881788100,321122882109900,321122882109900,0,0
321122907258700,321123057164000,321123057363700,321123057363700,0,0
321123080605500,321123230651000,321123230840800,321123230840800,0,0
321123254289000,321123403486100,321123403679300,321123403679300,0,0
321123423495200,321123577676400,321123577865300,321123577865300,0,0
321123594248800,321123819259600,321123819452600,321123819452600,0,0
321123844990900,321124076785300,321124076978700,321124076978700,0,0
321124094633700,321124251598500,321124251817800,321124251817800,0,0
321124268574500,321124425213000,321124425400200,321124425400200,0,0
321124435030700,321124731593600,321124731782600,321124731782600,0,0
321124748910900,321145689935500,321145690128100,321145690128100,0,0
321145707841500,321158730472300,321158730665300,321158730665300,0,0
321158756560500,321172980090400,321172980286700,321172980286700,0,0
321172999342000,321187241649000,321187241951500,321187241951500,0,0
321187263084600,321197924939200,321197925131300,321197925131300,0,0
321197943948100,321213367327500,321213367556000,321213367556000,0,0
321213387833200,321230002590900,321230002778600,321230002778600,0,0
321230019952500,321250170581000,321250170770400,321250170770400,0,0
321250186292900,321263234303800,321263234520700,321263234520700,0,0
321268005693000,321289383869900,321289384082500,321289384082500,0,0
321289407996600,321300069322900,321300069514400,321300069514400,0,0
321300082073400,321310760205500,321310760397200,321310760397200,0,0
321310789848500,321329746490600,321329746682500,321329746682500,0,0
321329762120800,321340436067700,321340436361400,321340436361400,0,0
321340448879400,321358237574600,321358237785200,321358237785200,0,0
321358254674600,321377240828000,321377241024700,321377241024700,0,0
321377268420100,321385543237800,321385543430700,321385543430700,0,0
321385566596900,321396238303000,321396238500600,321396238500600,0,0
321396254394000,321415636054600,321415636248400,321415636248400,0,0
321415690983100,321415821869300,321415822140200,321415822140200,0,0
321415849612800,321415984632000,321415984867700,321415984867700,0,0
321416002351400,321416096328900,321416096519000,321416096519000,0,0
321416113571900,321416214570600,321416214762400,321416214762400,0,0
321416238146400,321416348334500,321416348523300,321416348523300,0,0
321416363762500,321416483094900,321416483411700,321416483411700,0,0
321416502541300,321416594859700,321416595061700,321416595061700,0,0
321416613436800,321416707885200,321416708072800,321416708072800,0,0
321416724438500,321416818012500,321416818204000,321416818204000,0,0
321416828482700,321416936425600,321416936639700,321416936639700,0,0
321416955086100,321417050858200,321417051047700,321417051047700,0,0
321417078808400,321417176699800,321417176890400,321417176890400,0,0
321417203031500,321417299876000,321417300063300,321417300063300,0,0
321417314567000,321417404750400,321417404938600,321417404938600,0,0
321417419205900,321417511041200,321417511258600,321417511258600,0,0
321417529653200,321417620998500,321417621185600,321417621185600,0,0
321417640578800,321417746989500,321417747299000,321417747299000,0,0
321417765530400,321417857129300,321417857319100,321417857319100,0,0
321417870375400,321417964818000,321417965006500,321417965006500,0,0
321417981171300,321418073123200,321418073316600,321418073316600,0,0
321418092279700,321418195310400,321418195497100,321418195497100,0,0
321418217237600,321418318300300,321418318491500,321418318491500,0,0
321418342298700,321418447169200,321418447358600,321418447358600,0,0
321418467281900,321418571449800,321418571640100,321418571640100,0,0
321418592488200,321418709773300,321418709966600,321418709966600,0,0
321418731176100,321418835016400,321418835205000,321418835205000,0,0
321418855948700,321418956148300,321418956339600,321418956339600,0,0
321418974472800,321419061763000,321419061978700,321419061978700,0,0
321419084972100,321419183941300,321419184178900,321419184178900,0,0
321419196558400,321419289748500,321419289932400,321419289932400,0,0
321419307367400,321419396134700,321419396323200,321419396323200,0,0
321419418937300,321419518505700,321419518697100,321419518697100,0,0
321419543227700,321419644676500,321419644885200,321419644885200,0,0
321419668319200,321419768507000,321419768714300,321419768714300,0,0
321419793295500,321419892066300,321419892271100,321419892271100,0,0
321419918699900,321420015882400,321420016073600,321420016073600,0,0
321420044563700,321420141315700,321420141505100,321420141505100,0,0
321420168705200,321420262802000,321420262993500,321420262993500,0,0
321420272876700,321420369844100,321420370031700,321420370031700,0,0
321420383921100,321420477800200,321420477987300,321420477987300,0,0
321420494971900,321420583414500,321420583602200,321420583602200,0,0
321420599222300,321420690294100,321420690481400,321420690481400,0,0
321420709988300,321420851888200,321420852078300,321420852078300,0,0
321420863108900,321420957137300,321420957324800,321420957324800,0,0
321420974224300,321421063265900,321421063480000,321421063480000,0,0
321421085358100,321421185276400,321421185517200,321421185517200,0,0
321421209973100,321421307548800,321421307765500,321421307765500,0,0
321421321106300,321421413622300,321421413820800,321421413820800,0,0
321421427140500,321421521930100,321421522117800,321421522117800,0,0
321421536748200,321421627652500,321421627843500,321421627843500,0,0
321421647580600,321421749422300,321421749609600,321421749609600,0,0
321421773025700,321421874273600,321421874463900,321421874463900,0,0
321421898116200,321421999388300,321421999603600,321421999603600,0,0
321422022920300,321422123555600,321422123740700,321422123740700,0,0
321422147828900,321422247497000,321422247713200,321422247713200,0,0
321422272765000,321422369972100,321422370159100,321422370159100,0,0
321422397457100,321422491881300,321422492070600,321422492070600,0,0
321422515547200,321422613607900,321422613796700,321422613796700,0,0
321422626569900,321422719674900,321422719909600,321422719909600,0,0
321422737731500,321422845561200,321422845780100,321422845780100,0,0
321422863064200,321422955448700,321422955638400,321422955638400,0,0
321422974616700,321423065311600,321423065505300,321423065505300,0,0
321423078367800,321423173159400,321423173351400,321423173351400,0,0
321423189676800,321423285288700,321423285484800,321423285484800,0,0
321423301030100,321423394878700,321423395070500,321423395070500,0,0
321423412558300,321423506812500,321423507003800,321423507003800,0,0
321423523198200,321423618927300,321423619116200,321423619116200,0,0
321423627001700,321423732442100,321423732633600,321423732633600,0,0
321423752452700,321423857931900,321423858185900,321423858185900,0,0
321423883543100,321423983342700,321423983545300,321423983545300,0,0
321424002047400,321424094888300,321424095146800,321424095146800,0,0
321424113847300,321424203018100,321424203205000,321424203205000,0,0
321424223869800,321424326421800,321424326652900,321424326652900,0,0
321424348860800,321424448279800,321424448474600,321424448474600,0,0
321424473785800,321424572830300,321424573100000,321424573100000,0,0
321424598722500,321424698912700,321424699103700,321424699103700,0,0
321424717370000,321424804580400,321424804774400,321424804774400,0,0
321424814463300,321424910733900,321424910924000,321424910924000,0,0
321424925653000,321425018739400,321425018952900,321425018952900,0,0
321425037107800,321425124002900,321425124190200,321425124190200,0,0
321425140866500,321425229566300,321425229753600,321425229753600,0,0
321425251648200,321425352761900,321425352965200,321425352965200,0,0
321425376677900,321425477287500,321425477481500,321425477481500,0,0
321425501616600,321425600952100,321425601197300,321425601197300,0,0
321425626981500,321425725998300,321425726243300,321425726243300,0,0
321425751691600,321425851362500,321425851557900,321425851557900,0,0
321425876661600,321425972834600,321425973024000,321425973024000,0,0
321425981031400,321426078870600,321426079079700,321426079079700,0,0
321426092951300,321426186529400,321426186730100,321426186730100,0,0
321426203018400,321426293633800,321426293823100,321426293823100,0,0
321426314202200,321426415951500,321426416151700,321426416151700,0,0
321426439146400,321426538538700,321426538888400,321426538888400,0,0
321426566912600,321426672405500,321426672593800,321426672593800,0,0
321426690692800,321426788083500,321426788345200,321426788345200,0,0
321426803961200,321426902363500,321426902557500,321426902557500,0,0
321426926162800,321427028165200,321427028354700,321427028354700,0,0
321427050330800,321427154484500,321427154687500,321427154687500,0,0
321427175760700,321427280792000,321427280981800,321427280981800,0,0
321427300690600,321427407424000,321427407615000,321427407615000,0,0
321427425572600,321427516990600,321427517179600,321427517179600,0,0
321427536965800,321427643532400,321427643728700,321427643728700,0,0
321427662538600,321427758089900,321427758330800,321427758330800,0,0
321427773933600,321427871735200,321427871945700,321427871945700,0,0
321427891861800,321427998290000,321427998482800,321427998482800,0,0
321428015670600,321428107949900,321428108229200,321428108229200,0,0
321428126920900,321428216132900,321428216321200,321428216321200,0,0
321428237697900,321428340235100,321428340445100,321428340445100,0,0
321428362631700,321428466662000,321428466849700,321428466849700,0,0
321428487822600,321428592608500,321428592800000,321428592800000,0,0
321428612758300,321428719435200,321428719677100,321428719677100,0,0
321428738161500,321428828622300,321428828812600,321428828812600,0,0
321428848885000,321428954440600,321428954658500,321428954658500,0,0
321428974180600,321429082863700,321429083053000,321429083053000,0,0
321429099170300,321429192847200,321429193040200,321429193040200,0,0
321429203527700,321429303064400,321429303257200,321429303257200,0,0
321429321251600,321429413053500,321429413304700,321429413304700,0,0
321429425582600,321429522698300,321429522888300,321429522888300,0,0
321429536622400,321429630948500,321429631140400,321429631140400,0,0
321429648311900,321429741072300,321429741275500,321429741275500,0,0
321429753295800,321429855744400,321429855980900,321429855980900,0,0
321429878154900,321429985537900,321429985756000,321429985756000,0,0
321430002399400,321430093279400,321430093467700,321430093467700,0,0
321430112734200,321430217604600,321430217795900,321430217795900,0,0
321430237712500,321430344050500,321430344345700,321430344345700,0,0
321430363053500,321430454089000,321430454279500,321430454279500,0,0
321430473903700,321430580327100,321430580576800,321430580576800,0,0
321430599172400,321430690117400,321430690306300,321430690306300,0,0
321430709908200,321430814115100,321430814305500,321430814305500,0,0
321430834889000,321430939594700,321430939811800,321430939811800,0,0
321430953296400,321431047629600,321431047822900,321431047822900,0,0
321431064463700,321431158091600,321431158310100,321431158310100,0,0
321431176222300,321431268237000,321431268432100,321431268432100,0,0
321431286569700,321431376178000,321431376369000,321431376369000,0,0
321431390366200,321431484431600,321431484622000,321431484622000,0,0
321431501510500,321431592961000,321431593177700,321431593177700,0,0
321431612804300,321431718835100,321431719151200,321431719151200,0,0
321431737652200,321431828841400,321431829049300,321431829049300,0,0
321431848765800,321431955251400,321431955489900,321431955489900,0,0
321431974212500,321432081581300,321432081773200,321432081773200,0,0
321432099225600,321432189144200,321432189331500,321432189331500,0,0
321432203839300,321432299488600,321432299678200,321432299678200,0,0
321432322108400,321432425594600,321432425784400,321432425784400,0,0
321432446049000,321432552140700,321432552419700,321432552419700,0,0
321432571250200,321432680004300,321432680240400,321432680240400,0,0
321432696528100,321432789952700,321432790144600,321432790144600,0,0
321432807494300,321432898026000,321432898217500,321432898217500,0,0
321432911625200,321433008581600,321433008772100,321433008772100,0,0
321433022764200,321433120502700,321433120692900,321433120692900,0,0
321433133827400,321433228349300,321433228544600,321433228544600,0,0
321433244960100,321433336568200,321433336775700,321433336775700,0,0
321433349084600,321433448081500,321433448294400,321433448294400,0,0
321433460253600,321433560858500,321433561100900,321433561100900,0,0
321433587995700,321433694058100,321433694277600,321433694277600,0,0
321433711187600,321433805634000,321433805824800,321433805824800,0,0
321433821800200,321433917890100,321433918080400,321433918080400,0,0
321433933380700,321434028041900,321434028259100,321434028259100,0,0
321434050228000,321434154109800,321434154299900,321434154299900,0,0
321434175115300,321434278361800,321434278553900,321434278553900,0,0
321434300560500,321434404847000,321434405035000,321434405035000,0,0
321434425083900,321434530544400,321434530733200,321434530733200,0,0
321434550080000,321434657306000,321434657504000,321434657504000,0,0
321434675639700,321434766785400,321434766977200,321434766977200,0,0
321434786311000,321434891082600,321434891271500,321434891271500,0,0
321434911347800,321435016965700,321435017160600,321435017160600,0,0
321435036754200,321435143379500,321435143571400,321435143571400,0,0
321435168242200,321435267749500,321435267970900,321435267970900,0,0
321435286702500,321435377719700,321435377911900,321435377911900,0,0
321435397749800,321435504078800,321435504400400,321435504400400,0,0
321435522732300,321435612139300,321435612356100,321435612356100,0,0
321435626889500,321435721990400,321435722180400,321435722180400,0,0
321435737995400,321435832487800,321435832678300,321435832678300,0,0
321435849215700,321435942365600,321435942558100,321435942558100,0,0
321435960187500,321436052450500,321436052698600,321436052698600,0,0
321436071414300,321436176551300,321436176739700,321436176739700,0,0
321436196606700,321436303037400,321436303234000,321436303234000,0,0
321436321962600,321436435627400,321436435855100,321436435855100,0,0
321436460100200,321436563166300,321436563355900,321436563355900,0,0
321436585171000,321436695671600,321436695867000,321436695867000,0,0
321436709993400,321436807795000,321436807989000,321436807989000,0,0
321436821146100,321436924282100,321436924558300,321436924558300,0,0
321436946734600,321437057190500,321437057393500,321437057393500,0,0
321437071792500,321437176964900,321437177257900,321437177257900,0,0
321437196916300,321437303050500,321437303239000,321437303239000,0,0
321437321668500,321437413269900,321437413479400,321437413479400,0,0
321437425510300,321437523413000,321437523601600,321437523601600,0,0
321437536775600,321437631786000,321437631985600,321437631985600,0,0
321437648203500,321437741852400,321437742107700,321437742107700,0,0
321437758884400,321437850274500,321437850465100,321437850465100,0,0
321437869886600,321437978543600,321437978734100,321437978734100,0,0
321437988186300,321438088696500,321438088887700,321438088887700,0,0
321438112946200,321438214797700,321438214989800,321438214989800,0,0
321438237695500,321438340790900,321438340980900,321438340980900,0,0
321438370065000,321438467197400,321438467389200,321438467389200,0,0
321438494488800,321438593447600,321438593637600,321438593637600,0,0
321438619540200,321438720034000,321438720229200,321438720229200,0,0
321438744624100,321438847918200,321438848158700,321438848158700,0,0
321438869879400,321438978114100,321438978303800,321438978303800,0,0
321438995238200,321439092343800,321439092534500,321439092534500,0,0
321439106309100,321439206608100,321439206925700,321439206925700,0,0
321439231409000,321439339537400,321439339860400,321439339860400,0,0
321439356417700,321439454865100,321439455099700,321439455099700,0,0
