t_frame_ns,t_detect_ns,t_predict_ns,t_cmd_ns,had_meas,had_hint
4642421139100,4642507350200,4642507423700,4642507423700,0,0
4642518843900,4642604276400,4642604338500,4642604338500,0,0
4642616270400,4642702790300,4642702852800,4642702852800,0,0
4642713396300,4642799442800,4642799502900,4642799502900,0,0
4642810649600,4642896794400,4642896854600,4642896854600,0,0
4642907155800,4642992815500,4642992888300,4642992888300,0,0
4643004739700,4643091017500,4643091078700,4643091078700,0,0
4643102015300,4643187669100,4643187730000,4643187730000,0,0
4643199241600,4643285889700,4643285949200,4643285949200,0,0
4643296556600,4643382919000,4643382978700,4643382978700,0,0
4643393704700,4643479569200,4643479634400,4643479634400,0,0
4643490696400,4643576805100,4643576878700,4643576878700,0,0
4643587701700,4643674068300,4643674127600,4643674127600,0,0
4643685431700,4643771570200,4643771636900,4643771636900,0,0
4643783188400,4643869613300,4643869673800,4643869673800,0,0
4643879814600,4643969331100,4643969392400,4643969392400,0,0
4643976687700,4644062638200,4644062698300,4644062698300,0,0
4644074149100,4644160367600,4644160429900,4644160429900,0,0
4644170991500,4644257019000,4644257079300,4644257079300,0,0
4644268751500,4644354316200,4644354389800,4644354389800,0,0
4644366351400,4644453125100,4644453186600,4644453186600,0,0
4644463105000,4644548827500,4644548887500,4644548887500,0,0
4644559848600,4644645706900,4644645766700,4644645766700,0,0
4644657244600,4644743288400,4644743360000,4644743360000,0,0
4644754538900,4644840271200,4644840337300,4644840337300,0,0
4644852560900,4644938618600,4644938686400,4644938686400,0,0
4644944137800,4645029788700,4645029849900,4645029849900,0,0
4645039439800,4645126004400,4645126065900,4645126065900,0,0
4645136760900,4645222381200,4645222443500,4645222443500,0,0
4645234455400,4645320389200,4645320450800,4645320450800,0,0
4645331554000,4645417744400,4645417805300,4645417805300,0,0
4645427919600,4645514033000,4645514093900,4645514093900,0,0
4645525136600,4645612395000,4645612455600,4645612455600,0,0
4645622532000,4645708603100,4645708676100,4645708676100,0,0
4645720303100,4645806486400,4645806557900,4645806557900,0,0
4645817769200,4645904741800,4645904801900,4645904801900,0,0
4645914980900,4646003943700,4646004002000,4646004002000,0,0
4646011589900,4646098371700,4646098432800,4646098432800,0,0
4646108896700,4646195047800,4646195109000,4646195109000,0,0
4646205803800,4646291701100,4646291761300,4646291761300,0,0
4646303484600,4646389060000,4646389125800,4646389125800,0,0
4646393989400,4646479632000,4646479698200,4646479698200,0,0
4646490520200,4646576272000,4646576332300,4646576332300,0,0
4646587545100,4646673162100,4646673223200,4646673223200,0,0
4646678489800,4646764429000,4646764489600,4646764489600,0,0
4646775353000,4646861180900,4646861242000,4646861242000,0,0
4646872451600,4646958471200,4646958544500,4646958544500,0,0
4646970483700,4647056120300,4647056179200,4647056179200,0,0
4647061405100,4647147630400,4647147702300,4647147702300,0,0
4647157213600,4647243412200,4647243484300,4647243484300,0,0
4647255282700,4647341102800,4647341172800,4647341172800,0,0
4647346033300,4647432702100,4647432763600,4647432763600,0,0
4647441831600,4647527119700,4647527197500,4647527197500,0,0
4647532489100,4647618027300,4647618087800,4647618087800,0,0
4647629492100,4647715786100,4647715858700,4647715858700,0,0
4647726866700,4647812452900,4647812513600,4647812513600,0,0
4647824035300,4647910637000,4647910696800,4647910696800,0,0
4647920899300,4648007899700,4648007981000,4648007981000,0,0
4648013290300,4648099468000,4648099536500,4648099536500,0,0
4648104410000,4648191228700,4648191288800,4648191288800,0,0
4648199179700,4648285150300,4648285209300,4648285209300,0,0
4648290007300,4648376439400,4648376498700,4648376498700,0,0
4648386748400,4648473726600,4648473801200,4648473801200,0,0
4648484067000,4648571570900,4648571630600,4648571630600,0,0
4648581504800,4648668780500,4648668839800,4648668839800,0,0
4648678539700,4648766660400,4648766720600,4648766720600,0,0
4648775450300,4648862540600,4648862602500,4648862602500,0,0
4648872331100,4648959901000,4648959966500,4648959966500,0,0
4648970489200,4649056881600,4649056942500,4649056942500,0,0
4649068069300,4649154757700,4649154835600,4649154835600,0,0
4649164031600,4649250845200,4649250928200,4649250928200,0,0
4649261513000,4649348493000,4649348553100,4649348553100,0,0
4649359207700,4649445086600,4649445153300,4649445153300,0,0
4649455607900,4649541154000,4649541212500,4649541212500,0,0
4649553629900,4649639704300,4649639765700,4649639765700,0,0
4649651126400,4649736603800,4649736664200,4649736664200,0,0
4649741700600,4649827732000,4649827793000,4649827793000,0,0
4649837730200,4649924238200,4649924301300,4649924301300,0,0
4649935650800,4650022674300,4650022734600,4650022734600,0,0
4650033434900,4650120152600,4650120212600,4650120212600,0,0
4650125152200,4650211537600,4650211597700,4650211597700,0,0
4650220191200,4650306695300,4650306766000,4650306766000,0,0
4650317654600,4650405107500,4650405167200,4650405167200,0,0
4650414061700,4650501197700,4650501257400,4650501257400,0,0
4650511559500,4650599255100,4650599314300,4650599314300,0,0
4650608652600,4650695851500,4650695912400,4650695912400,0,0
4650705882900,4650792664000,4650792724100,4650792724100,0,0
4650803850400,4650890953900,4650891014000,4650891014000,0,0
4650902456600,4650989050400,4650989110200,4650989110200,0,0
4650998235300,4651085093400,4651085156500,4651085156500,0,0
4651095112800,4651183412100,4651183471400,4651183471400,0,0
4651191988500,4651278972500,4651279033200,4651279033200,0,0
4651289083500,4651375549400,4651375608600,4651375608600,0,0
4651387048100,4651473502400,4651473562000,4651473562000,0,0
4651484156200,4651570579100,4651570639900,4651570639900,0,0
4651575602200,4651662297400,4651662377000,4651662377000,0,0
4651678259800,4651764640800,4651764700600,4651764700600,0,0
4651769494400,4651855853400,4651855913400,4651855913400,0,0
4651860917600,4651947782600,4651947842400,4651947842400,0,0
4651955809800,4652042085100,4652042144900,4652042144900,0,0
4652053784100,4652142470500,4652142531200,4652142531200,0,0
4652150987100,4652237864200,4652237925600,4652237925600,0,0
4652247384500,4652334323700,4652334382700,4652334382700,0,0
4652344601700,4652431474100,4652431535000,4652431535000,0,0
4652441756700,4652528727600,4652528788800,4652528788800,0,0
4652538966700,4652625346300,4652625406900,4652625406900,0,0
4652636984700,4652724464200,4652724523600,4652724523600,0,0
4652734556700,4652820963200,4652821022600,4652821022600,0,0
4652830848900,4652917939500,4652917999000,4652917999000,0,0
4652927838700,4653014474100,4653014547200,4653014547200,0,0
4653024997800,4653112605500,4653112665600,4653112665600,0,0
4653123402000,4653209672400,4653209732300,4653209732300,0,0
4653220375400,4653306936400,4653307017400,4653307017400,0,0
4653312058500,4653398349200,4653398419500,4653398419500,0,0
4653406977800,4653493204600,4653493270500,4653493270500,0,0
4653498137900,4653584801400,4653584860100,4653584860100,0,0
4653589758900,4653676171400,4653676236900,4653676236900,0,0
4653685554100,4653772022700,4653772083100,4653772083100,0,0
4653783023600,4653869774000,4653869849400,4653869849400,0,0
4653879361600,4653965989800,4653966050300,4653966050300,0,0
4653976489000,4654063307100,4654063368200,4654063368200,0,0
4654074712600,4654164469200,4654164540000,4654164540000,0,0
4654171776000,4654258281100,4654258355900,4654258355900,0,0
4654268934900,4654355545100,4654355605500,4654355605500,0,0
4654366278700,4654453022200,4654453102400,4654453102400,0,0
4654462659300,4654548630000,4654548690900,4654548690900,0,0
4654559807600,4654646203900,4654646273900,4654646273900,0,0
4654656900000,4654743855800,4654743919000,4654743919000,0,0
4654754365400,4654840655300,4654840714500,4654840714500,0,0
4654852515800,4654939186000,4654939245700,4654939245700,0,0
4654949525400,4655036061600,4655036120900,4655036120900,0,0
4655040948400,4655127726900,4655127785300,4655127785300,0,0
4655137003300,4655222709800,4655222769200,4655222769200,0,0
4655227761400,4655313703300,4655313774800,4655313774800,0,0
4655323605700,4655409584000,4655409643700,4655409643700,0,0
4655414541600,4655500177700,4655500239400,4655500239400,0,0
4655511214900,4655597629600,4655597709000,4655597709000,0,0
4655608551200,4655694919200,4655694979800,4655694979800,0,0
4655706834700,4655794332100,4655794391700,4655794391700,0,0
4655803578200,4655890471000,4655890530900,4655890530900,0,0
4655900198000,4655986658100,4655986717700,4655986717700,0,0
4655997392300,4656084525200,4656084588300,4656084588300,0,0
4656095254100,4656184233200,4656184292700,4656184292700,0,0
4656191812100,4656278515600,4656278582300,4656278582300,0,0
4656289821200,4656376535700,4656376616000,4656376616000,0,0
4656386977700,4656473287200,4656473347000,4656473347000,0,0
4656483458300,4656570121500,4656570184200,4656570184200,0,0
4656580803300,4656667228700,4656667313000,4656667313000,0,0
4656678081700,4656764519900,4656764590300,4656764590300,0,0
4656775075100,4656860974600,4656861035500,4656861035500,0,0
4656865951600,4656952226400,4656952285400,4656952285400,0,0
4656957082300,4657043026000,4657043096500,4657043096500,0,0
4657048094900,4657134639100,4657134698500,4657134698500,0,0
4657143430500,4657229632900,4657229693400,4657229693400,0,0
4657234858400,4657320979300,4657321036900,4657321036900,0,0
4657330798200,4657417140300,4657417216400,4657417216400,0,0
4657427831100,4657514470000,4657514531100,4657514531100,0,0
4657525810100,4657612188600,4657612247700,4657612247700,0,0
4657623207600,4657709808200,4657709878700,4657709878700,0,0
4657720768300,4657806765900,4657806836800,4657806836800,0,0
4657817376000,4657904068000,4657904127500,4657904127500,0,0
4657914040200,4658000304000,4658000367900,4658000367900,0,0
4658011208500,4658097735000,4658097815600,4658097815600,0,0
4658109068900,4658198527900,4658198587700,4658198587700,0,0
4658206367200,4658292838200,4658292898800,4658292898800,0,0
4658303667400,4658390144000,4658390214700,4658390214700,0,0
4658400073000,4658486438000,4658486496800,4658486496800,0,0
4658497350900,4658583522500,4658583581000,4658583581000,0,0
4658594764800,4658681442800,4658681503000,4658681503000,0,0
4658698870800,4658785700000,4658785762200,4658785762200,0,0
4658795880500,4658882144700,4658882204800,4658882204800,0,0
4658900035900,4658986213200,4658986292400,4658986292400,0,0
4658997277900,4659084319000,4659084385400,4659084385400,0,0
4659094607000,4659181827700,4659181888400,4659181888400,0,0
4659192579900,4659280324100,4659280385500,4659280385500,0,0
4659289411300,4659377201200,4659377277500,4659377277500,0,0
4659386680600,4659473956800,4659474026000,4659474026000,0,0
4659484013000,4659572139400,4659572198700,4659572198700,0,0
4659581253500,4659668641200,4659668701300,4659668701300,0,0
4659678523300,4659766618700,4659766677200,4659766677200,0,0
4659775690000,4659863565600,4659863624800,4659863624800,0,0
4659872825800,4659960150700,4659960212300,4659960212300,0,0
4659970261600,4660058188400,4660058259200,4660058259200,0,0
4660067074100,4660154467300,4660154527000,4660154527000,0,0
4660164891500,4660251521000,4660251579800,4660251579800,0,0
4660256555800,4660343291900,4660343353200,4660343353200,0,0
4660348218300,4660435268900,4660435329400,4660435329400,0,0
4660441564000,4660527369700,4660527449200,4660527449200,0,0
4660532321400,4660619219300,4660619279100,4660619279100,0,0
4660629411300,4660715915300,4660715989600,4660715989600,0,0
4660727165500,4660814033200,4660814093300,4660814093300,0,0
4660824090600,4660911365900,4660911454500,4660911454500,0,0
4660921023300,4661007934800,4661007995900,4661007995900,0,0
4661018568000,4661105706100,4661105776800,4661105776800,0,0
4661115863000,4661202462400,4661202532200,4661202532200,0,0
4661213074100,4661299563700,4661299637700,4661299637700,0,0
4661310228600,4661397322500,4661397382800,4661397382800,0,0
4661407002300,4661493505900,4661493583200,4661493583200,0,0
4661504219100,4661590795700,4661590871600,4661590871600,0,0
4661602107100,4661689697200,4661689756300,4661689756300,0,0
4661699397900,4661786044300,4661786105100,4661786105100,0,0
4661796485800,4661883756100,4661883816300,4661883816300,0,0
4661893522100,4661980058800,4661980118100,4661980118100,0,0
4661990277700,4662076981200,4662077065100,4662077065100,0,0
4662088906400,4662176084700,4662176146700,4662176146700,0,0
4662185733500,4662272466400,4662272527800,4662272527800,0,0
4662282485200,4662369320600,4662369380400,4662369380400,0,0
4662374269700,4662460797100,4662460856900,4662460856900,0,0
4662470015700,4662556979100,4662557045400,4662557045400,0,0
4662567273200,4662653918800,4662653978300,4662653978300,0,0
4662664913200,4662751495200,4662751555300,4662751555300,0,0
4662761818400,4662848975000,4662849034700,4662849034700,0,0
4662858911600,4662945818500,4662945879000,4662945879000,0,0
4662955599400,4663042471600,4663042533500,4663042533500,0,0
4663053313300,4663140272800,4663140346500,4663140346500,0,0
4663150811500,4663237085900,4663237146500,4663237146500,0,0
4663248150800,4663334220300,4663334295300,4663334295300,0,0
4663344890200,4663431431600,4663431491900,4663431491900,0,0
4663441873100,4663528252500,4663528322700,4663528322700,0,0
4663539036000,4663625646100,4663625708200,4663625708200,0,0
4663636717600,4663723637400,4663723698900,4663723698900,0,0
4663734490800,4663820969100,4663821050400,4663821050400,0,0
4663831039300,4663917630500,4663917700200,4663917700200,0,0
4663922621700,4664008980300,4664009040400,4664009040400,0,0
4664018434800,4664105192700,4664105256400,4664105256400,0,0
4664110108800,4664197196700,4664197266700,4664197266700,0,0
4664206290200,4664292661900,4664292723100,4664292723100,0,0
4664303327100,4664390432300,4664390491700,4664390491700,0,0
4664401040800,4664487337500,4664487397600,4664487397600,0,0
4664498126300,4664584837000,4664584896400,4664584896400,0,0
4664595136200,4664681521100,4664681592300,4664681592300,0,0
4664691807400,4664778523300,4664778613100,4664778613100,0,0
4664788940000,4664876142900,4664876208900,4664876208900,0,0
4664886705000,4664973289100,4664973355000,4664973355000,0,0
4664984218100,4665071095500,4665071155100,4665071155100,0,0
4665081447400,4665170759000,4665170851500,4665170851500,0,0
4665178226100,4665265440800,4665265501500,4665265501500,0,0
4665275047500,4665362894800,4665362964800,4665362964800,0,0
4665372285400,4665459822900,4665459908700,4665459908700,0,0
4665469894100,4665557187400,4665557247900,4665557247900,0,0
4665562212400,4665649250400,4665649310000,4665649310000,0,0
4665657077200,4665744332500,4665744393000,4665744393000,0,0
4665754437200,4665841701100,4665841775400,4665841775400,0,0
4665858937800,4665946605300,4665946665800,4665946665800,0,0
4665955654500,4666043400800,4666043461700,4666043461700,0,0
4666053190700,4666141005600,4666141065700,4666141065700,0,0
4666150832300,4666240812400,4666240874000,4666240874000,0,0
4666248398300,4666335448800,4666335507900,4666335507900,0,0
4666344943500,4666432683800,4666432744300,4666432744300,0,0
4666441754700,4666528947300,4666529015100,4666529015100,0,0
4666538939000,4666626653800,4666626714400,4666626714400,0,0
4666636770600,4666723717800,4666723777500,4666723777500,0,0
4666734272200,4666821518400,4666821579800,4666821579800,0,0
4666831512800,4666919334100,4666919404800,4666919404800,0,0
4666928311600,4667015590100,4667015650300,4667015650300,0,0
4667025047400,4667112991300,4667113052600,4667113052600,0,0
4667122445900,4667209747200,4667209805800,4667209805800,0,0
4667220288600,4667307328100,4667307387500,4667307387500,0,0
4667317024700,4667403081600,4667403141400,4667403141400,0,0
4667408481800,4667494427400,4667494486600,4667494486600,0,0
4667504117000,4667590216000,4667590292500,4667590292500,0,0
4667601996600,4667687772900,4667687833300,4667687833300,0,0
4667699741600,4667786394400,4667786453400,4667786453400,0,0
4667796406300,4667882947700,4667883011300,4667883011300,0,0
4667892990000,4667979410200,4667979477800,4667979477800,0,0
4667990315500,4668076935200,4668076995300,4668076995300,0,0
4668089597900,4668177619100,4668177678100,4668177678100,0,0
4668185466400,4668275195000,4668275270600,4668275270600,0,0
4668283207800,4668370743300,4668370817600,4668370817600,0,0
4668379196000,4668466310900,4668466380000,4668466380000,0,0
4668476590900,4668564124100,4668564182900,4668564182900,0,0
4668573624200,4668660695800,4668660756500,4668660756500,0,0
4668671165400,4668758581900,4668758639900,4668758639900,0,0
4668768896300,4668856118900,4668856177000,4668856177000,0,0
4668866249900,4668953663500,4668953722900,4668953722900,0,0
4668962841200,4669049842400,4669049901400,4669049901400,0,0
4669059853700,4669147229100,4669147289000,4669147289000,0,0
4669157062000,4669244230000,4669244290200,4669244290200,0,0
4669254288000,4669341587900,4669341647500,4669341647500,0,0
4669347003700,4669434061200,4669434121300,4669434121300,0,0
4669441643300,4669528814800,4669528875300,4669528875300,0,0
4669539034500,4669626303900,4669626363400,4669626363400,0,0
4669636999100,4669724255400,4669724317200,4669724317200,0,0
4669734506200,4669822025000,4669822085000,4669822085000,0,0
4669830610100,4669918171300,4669918278900,4669918278900,0,0
4669927861600,4670015371100,4670015440900,4670015440900,0,0
4670024962900,4670111785500,4670111847800,4670111847800,0,0
4670122281500,4670208506100,4670208593400,4670208593400,0,0
4670221710100,4670310777600,4670310836900,4670310836900,0,0
4670317735700,4670404374400,4670404434300,4670404434300,0,0
4670414111400,4670500488600,4670500548700,4670500548700,0,0
4670511039000,4670597310900,4670597372100,4670597372100,0,0
4670608476300,4670694931700,4670694998100,4670694998100,0,0
4670706380100,4670792203500,4670792263200,4670792263200,0,0
4670797228900,4670883843000,4670883902500,4670883902500,0,0
4670893043300,4670978612100,4670978686500,4670978686500,0,0
4670983653800,4671070028700,4671070088800,4671070088800,0,0
4671075024300,4671161729400,4671161789600,4671161789600,0,0
4671166910700,4671252630700,4671252689500,4671252689500,0,0
4671261242300,4671347286200,4671347345900,4671347345900,0,0
4671358567100,4671445161600,4671445222500,4671445222500,0,0
4671456381200,4671542345700,4671542405500,4671542405500,0,0
4671553505800,4671640429400,4671640498000,4671640498000,0,0
4671650226400,4671736500500,4671736561000,4671736561000,0,0
4671747510600,4671834125900,4671834195300,4671834195300,0,0
4671844369200,4671931086800,4671931147600,4671931147600,0,0
4671941521600,4672028385600,4672028443900,4672028443900,0,0
4672039645700,4672126526900,4672126592900,4672126592900,0,0
4672136799000,4672224408200,4672224467000,4672224467000,0,0
4672233351300,4672323892800,4672323953000,4672323953000,0,0
4672330971300,4672419370500,4672419430000,4672419430000,0,0
4672427909300,4672515711400,4672515771200,4672515771200,0,0
4672524924800,4672611797500,4672611856900,4672611856900,0,0
4672617021300,4672704322000,4672704381200,4672704381200,0,0
4672712716100,4672799704600,4672799764200,4672799764200,0,0
4672809827000,4672897722400,4672897804700,4672897804700,0,0
4672903752400,4672990502100,4672990561900,4672990561900,0,0
4672997197600,4673085420300,4673085482200,4673085482200,0,0
4673094803200,4673182008800,4673182076900,4673182076900,0,0
4673192042400,4673279993800,4673280052000,4673280052000,0,0
4673289296400,4673377080200,4673377148400,4673377148400,0,0
4673386778500,4673474435600,4673474493700,4673474493700,0,0
4673483764800,4673570993000,4673571064200,4673571064200,0,0
4673581406800,4673668816300,4673668875600,4673668875600,0,0
4673674021300,4673761434300,4673761495500,4673761495500,0,0
4673768522300,4673856136500,4673856195800,4673856195800,0,0
4673865915800,4673952927700,4673952987100,4673952987100,0,0
4673962670500,4674050177900,4674050257400,4674050257400,0,0
4674060170800,4674148229500,4674148291200,4674148291200,0,0
4674157257100,4674244134400,4674244193900,4674244193900,0,0
4674254153600,4674343811800,4674343877500,4674343877500,0,0
4674352193800,4674438942800,4674439002500,4674439002500,0,0
4674449102700,4674535929400,4674535988900,4674535988900,0,0
4674545788300,4674633641000,4674633701400,4674633701400,0,0
4674643643500,4674730986900,4674731057900,4674731057900,0,0
4674740802100,4674828882700,4674828966500,4674828966500,0,0
4674837549300,4674925560400,4674925619500,4674925619500,0,0
4674935091200,4675022884600,4675022943800,4675022943800,0,0
4675032491000,4675120936300,4675120995900,4675120995900,0,0
4675129216400,4675217238800,4675217298500,4675217298500,0,0
4675226864500,4675314104000,4675314179100,4675314179100,0,0
4675324391400,4675411934600,4675412005800,4675412005800,0,0
4675421065200,4675507681600,4675507741000,4675507741000,0,0
4675518540100,4675604956700,4675605022800,4675605022800,0,0
4675615909400,4675702697300,4675702758900,4675702758900,0,0
4675713184300,4675799908100,4675799968200,4675799968200,0,0
4675810327600,4675897382900,4675897441000,4675897441000,0,0
4675907272400,4675993920700,4675993980000,4675993980000,0,0
4676004233300,4676090647800,4676090707800,4676090707800,0,0
4676101686500,4676188298500,4676188359600,4676188359600,0,0
4676199042500,4676285400000,4676285460000,4676285460000,0,0
4676295879200,4676385488300,4676385550100,4676385550100,0,0
4676393724400,4676482634000,4676482696000,4676482696000,0,0
4676490716700,4676577403100,4676577463400,4676577463400,0,0
4676587624900,4676674239500,4676674300500,4676674300500,0,0
4676685236000,4676772273000,4676772332500,4676772332500,0,0
4676782313900,4676869305800,4676869380200,4676869380200,0,0
4676879577900,4676967026300,4676967086200,4676967086200,0,0
4676976976900,4677063754800,4677063814800,4677063814800,0,0
4677073980900,4677161098500,4677161157300,4677161157300,0,0
4677170778100,4677256878900,4677256950900,4677256950900,0,0
4677268462500,4677355042000,4677355102800,4677355102800,0,0
4677365589500,4677452490900,4677452549800,4677452549800,0,0
4677463264800,4677550237200,4677550302300,4677550302300,0,0
4677560230100,4677646842100,4677646901300,4677646901300,0,0
4677657044800,4677744356900,4677744454200,4677744454200,0,0
4677754277900,4677841295900,4677841354900,4677841354900,0,0
4677851695000,4677938051500,4677938111800,4677938111800,0,0
4677949059000,4678036634500,4678036702200,4678036702200,0,0
4678041948600,4678129484100,4678129545500,4678129545500,0,0
4678136409700,4678223611400,4678223670000,4678223670000,0,0
4678233782600,4678321020200,4678321090800,4678321090800,0,0
4678331120400,4678420818900,4678420881200,4678420881200,0,0
4678428524200,4678515758200,4678515823900,4678515823900,0,0
